,pipeline_id,length_km,diameter_mm,age_years,material,location,repair_type,repair_duration_hours,pressure,temperature,flow_rate,corrosion_level,deformation_level,leak_detection,pipeline_status
2383,PL-65398,5.883821,683.022759,21,PVC,Rural,Routine,53,2.552471,10.258925,789.1708,High,None,0,0
2384,PL-63543,2.741898,140.242936,2,Cast Iron,Urban,Routine,9,8.066563,42.72531,189.634006,Low,Minor,1,1
2385,PL-25319,4.158881,363.490414,6,Cast Iron,Urban,Routine,4,8.588218,34.708145,27.972399,High,Moderate,1,0
2386,PL-71809,9.116031,263.802154,45,Cast Iron,Urban,Routine,69,9.044872,22.328643,519.384687,Low,Moderate,1,0
2387,PL-30624,9.867162,149.217627,7,Polyethylene,Suburban,Corrective,33,3.198158,29.323943,810.782444,Medium,None,1,1
2388,PL-91122,6.849776,1131.131156,39,PVC,Suburban,Preventive,19,2.266779,47.825517,306.631359,High,Severe,0,0
2389,PL-18949,2.472192,439.238956,19,Cast Iron,Rural,Preventive,66,5.982386,26.244418,918.154796,High,Minor,1,1
2390,PL-45815,9.693498,969.177612,32,Polyethylene,Rural,Routine,24,8.171988,34.005999,303.640064,Low,Minor,1,0
2391,PL-71961,0.909547,907.501942,12,Steel,Suburban,Preventive,5,2.826903,5.899156,721.299348,High,Severe,1,0
2392,PL-24747,0.950001,1164.711215,1,Polyethylene,Rural,Routine,19,7.274499,10.084168,988.692246,Low,Severe,1,1
2393,PL-71484,8.598845,113.077055,18,PVC,Urban,Corrective,52,5.137138,36.781308,442.224823,Critical,Severe,0,1
2394,PL-22020,2.369218,827.72623,43,PVC,Suburban,Corrective,9,7.57391,21.329371,782.803547,Critical,Minor,0,0
2395,PL-18088,4.682251,523.674607,40,Steel,Rural,Corrective,9,3.867018,22.912433,980.971009,Critical,Moderate,0,0
2396,PL-36705,4.69046,143.855377,39,Steel,Suburban,Preventive,64,3.664183,37.765362,858.618316,Low,None,1,0
2397,PL-77194,9.726264,196.532185,37,Steel,Urban,Corrective,9,6.587617,47.436106,440.962697,High,Minor,1,1
2398,PL-50694,9.708142,630.045271,48,Polyethylene,Urban,Corrective,13,8.297769,38.037297,281.948647,Medium,Severe,0,0
2399,PL-24785,3.49295,605.730984,40,PVC,Urban,Preventive,28,8.338207,22.235188,500.046084,Low,Severe,0,0
2400,PL-52312,7.13448,1032.415522,19,PVC,Suburban,Preventive,7,2.631204,12.585932,814.109039,High,None,0,0
2401,PL-46798,6.0361,1044.340951,23,Steel,Urban,Corrective,60,8.635858,49.817344,801.106312,High,Moderate,0,1
2402,PL-78790,4.467245,614.935692,26,PVC,Suburban,Preventive,2,6.687052,43.214642,792.152698,Critical,Minor,1,1
2403,PL-89169,6.94734,430.405017,46,Steel,Urban,Corrective,51,6.032126,22.787328,432.556926,Critical,Severe,0,0
2404,PL-92115,3.404754,419.01013,45,Cast Iron,Rural,Routine,15,4.591982,47.196973,466.264882,Low,Severe,0,1
2405,PL-63298,3.757677,269.758833,34,Cast Iron,Suburban,Preventive,38,6.497044,8.217132,962.907344,Medium,Severe,1,0
2406,PL-25617,7.63913,689.139174,5,Cast Iron,Suburban,Preventive,2,6.690633,22.934363,386.21861,Low,Moderate,0,1
2407,PL-77307,5.144282,855.890972,3,Cast Iron,Urban,Routine,30,1.542313,39.684842,370.219625,Critical,Minor,1,0
2408,PL-36103,7.561091,692.255786,49,Cast Iron,Urban,Preventive,12,1.929717,33.753763,174.649519,Medium,Moderate,1,0
2409,PL-48839,4.074778,174.943769,48,Cast Iron,Urban,Corrective,66,3.21808,29.827907,54.786232,Medium,None,0,1
2410,PL-73498,0.596912,793.637509,42,Polyethylene,Urban,Corrective,50,6.797608,32.371243,556.079699,Low,Moderate,1,1
2411,PL-83731,9.783495,308.078577,32,Polyethylene,Rural,Preventive,56,9.864114,5.199768,12.338864,Critical,Severe,1,0
2412,PL-76574,5.813154,859.976117,18,PVC,Urban,Corrective,9,3.64056,13.51038,132.809533,Low,Minor,1,1
2413,PL-86800,0.978828,1005.938965,21,Polyethylene,Rural,Routine,33,6.169394,27.762931,962.792564,Critical,Severe,1,1
2414,PL-43314,3.067638,778.683366,22,Steel,Suburban,Corrective,52,9.141768,38.241461,292.602429,Medium,None,0,1
2415,PL-91731,4.066247,1126.091998,43,PVC,Suburban,Corrective,70,3.366252,26.409067,984.764109,Low,Moderate,1,1
2416,PL-87272,0.587667,248.622348,29,PVC,Suburban,Routine,63,6.63463,8.956381,373.605799,Medium,Moderate,1,1
2417,PL-27313,0.816288,697.236179,18,Polyethylene,Urban,Routine,5,5.67626,29.931037,675.433603,Medium,None,0,1
2418,PL-30997,2.042845,542.974283,38,Steel,Suburban,Routine,37,1.880211,21.857249,681.858056,Critical,Moderate,0,1
2419,PL-47481,9.084888,1059.565944,40,Cast Iron,Urban,Preventive,20,8.691141,10.274385,720.910933,High,Moderate,1,1
2420,PL-85210,1.810944,942.31371,13,PVC,Suburban,Preventive,20,1.35905,43.20555,875.658437,Critical,Severe,0,1
2421,PL-25445,0.973313,833.157606,39,PVC,Rural,Preventive,56,1.791451,12.198483,705.306614,Low,None,0,0
2422,PL-99993,0.7279,488.857044,37,PVC,Urban,Preventive,14,1.598273,28.972926,256.071949,High,Minor,1,1
2423,PL-76471,2.900734,771.772991,22,Cast Iron,Suburban,Corrective,8,4.451727,26.892857,429.090019,Low,Minor,0,0
2424,PL-59636,7.115133,125.590904,32,PVC,Urban,Corrective,18,7.118706,24.284902,715.753728,Low,Moderate,0,1
2425,PL-77924,2.768648,155.727481,11,Cast Iron,Urban,Routine,23,8.888781,27.129269,418.684113,Medium,Severe,1,0
2426,PL-78880,2.16935,963.838948,40,Polyethylene,Rural,Preventive,41,6.598972,25.87629,757.100984,High,Moderate,0,1
2427,PL-55436,3.227415,955.805975,4,Cast Iron,Rural,Corrective,54,8.902688,12.141432,336.168471,Medium,Moderate,1,0
2428,PL-38442,7.355277,523.39818,31,Cast Iron,Suburban,Routine,65,7.964462,26.853844,306.800547,Critical,None,1,0
2429,PL-65002,7.581714,812.914568,29,Cast Iron,Urban,Preventive,29,5.591608,25.22886,845.397579,Critical,Severe,0,0
2430,PL-33097,8.884172,122.651813,2,Cast Iron,Urban,Preventive,55,9.026185,12.562433,333.842826,Low,None,1,1
2431,PL-49302,7.66632,715.598536,21,Polyethylene,Urban,Preventive,10,6.051585,43.975298,57.435309,Medium,Moderate,1,1
2432,PL-64764,5.372248,589.675678,44,Polyethylene,Urban,Preventive,21,2.4667,44.377611,678.950753,Medium,Moderate,1,0
2433,PL-73714,0.545612,715.630223,27,PVC,Urban,Routine,48,1.613432,18.32711,305.918138,Medium,Severe,0,0
2434,PL-14594,3.508633,383.947383,5,Polyethylene,Suburban,Routine,61,1.178642,10.312314,307.492186,High,None,1,0
2435,PL-79900,7.268094,492.959014,50,Polyethylene,Urban,Preventive,22,8.3682,32.67517,929.22769,Medium,Severe,1,0
2436,PL-83265,4.618948,257.449223,50,Cast Iron,Urban,Corrective,67,1.678598,18.5127,21.859479,Low,Minor,0,0
2437,PL-43772,6.733193,1077.039958,29,PVC,Rural,Routine,24,7.326392,29.152995,17.023434,Medium,Minor,0,1
2438,PL-74432,8.110033,127.760135,21,Steel,Urban,Routine,36,9.556547,9.563805,582.081768,Low,None,1,0
2439,PL-71912,9.124045,1069.534715,32,PVC,Suburban,Corrective,38,1.350676,31.218864,464.894119,Medium,Severe,0,1
2440,PL-33087,1.349976,703.258797,45,PVC,Suburban,Preventive,46,1.883448,28.152412,801.625862,Critical,Severe,0,1
2441,PL-62279,1.258173,676.118647,23,Steel,Suburban,Routine,31,1.055863,27.222392,749.495365,Critical,Severe,1,1
2442,PL-62008,1.301269,1138.390358,26,Polyethylene,Suburban,Preventive,61,1.283908,33.262365,863.784752,Critical,Minor,1,0
2443,PL-34673,8.742791,987.534965,26,Cast Iron,Rural,Preventive,46,4.383372,31.147009,267.153319,High,Severe,0,0
2444,PL-43651,0.183364,134.148597,3,PVC,Rural,Corrective,34,1.537994,37.464308,928.238008,High,None,1,1
2445,PL-36942,2.900245,300.302915,47,Cast Iron,Urban,Routine,38,6.064771,45.306249,872.882994,Critical,None,1,0
2446,PL-38320,2.322118,647.966356,10,Cast Iron,Urban,Routine,21,6.404533,42.292834,853.428722,Medium,Moderate,1,1
2447,PL-34973,2.655154,899.697167,19,Cast Iron,Suburban,Routine,42,7.243585,9.164242,74.837633,Critical,Moderate,0,1
2448,PL-93535,1.05959,580.238049,39,Steel,Suburban,Preventive,31,2.169997,25.817033,391.489579,Critical,Severe,1,0
2449,PL-35094,0.268689,260.228772,19,PVC,Suburban,Preventive,57,4.517913,7.872422,984.43837,Critical,Severe,0,0
2450,PL-53597,5.226832,310.162716,9,Polyethylene,Rural,Corrective,66,3.033007,17.140418,875.816861,High,Minor,0,1
2451,PL-31580,8.909635,735.21542,44,Cast Iron,Suburban,Routine,55,8.135273,44.727333,926.657988,Critical,None,1,0
2452,PL-79475,9.823921,1061.189705,1,Cast Iron,Rural,Preventive,34,7.980379,44.194655,703.091243,Critical,Moderate,0,1
2453,PL-86315,4.82286,388.873003,48,PVC,Urban,Corrective,45,1.079233,41.955494,406.737929,Medium,None,1,1
2454,PL-61808,9.986745,325.510029,26,PVC,Urban,Corrective,46,9.572726,22.601334,388.837511,High,Moderate,0,0
2455,PL-43424,4.205145,418.058661,47,Cast Iron,Rural,Routine,40,3.224417,15.847939,121.513042,Low,Minor,0,0
2456,PL-90500,1.668988,719.719889,7,Steel,Urban,Preventive,4,8.415773,20.888275,726.040441,High,Minor,1,1
2457,PL-95060,3.654332,816.489631,20,Cast Iron,Rural,Routine,63,2.266404,6.046695,783.278171,High,Minor,0,0
2458,PL-88816,4.96444,539.679328,37,PVC,Rural,Routine,21,8.288792,12.876801,375.449128,Low,Minor,1,1
2459,PL-15262,6.515479,101.945237,41,PVC,Rural,Preventive,39,2.113276,33.498179,627.804138,Medium,Severe,0,0
2460,PL-69685,2.719394,250.891479,21,Polyethylene,Urban,Preventive,34,6.945509,37.55574,559.434269,Medium,Minor,0,0
2461,PL-53449,2.08063,1016.197651,1,Cast Iron,Rural,Routine,23,5.026448,11.183997,181.505626,High,Moderate,1,0
2462,PL-92896,2.038414,428.671184,46,Cast Iron,Urban,Preventive,52,1.894535,35.675589,283.948368,Medium,Minor,0,1
2463,PL-11697,8.562813,852.939259,11,PVC,Urban,Routine,27,7.939697,48.203437,421.392564,Low,Minor,0,1
2464,PL-75584,8.306381,456.751488,12,Steel,Suburban,Routine,51,8.484013,24.968298,650.633394,Low,Severe,0,1
2465,PL-91773,3.393623,151.783503,26,Polyethylene,Rural,Preventive,13,8.840012,32.530601,769.215151,High,Severe,1,1
2466,PL-61889,5.363523,147.766309,21,Polyethylene,Urban,Corrective,64,3.17048,30.123098,720.26865,Critical,Moderate,1,1
2467,PL-66845,2.534551,1177.799074,13,Polyethylene,Suburban,Corrective,1,7.865272,12.984763,281.26492,High,Severe,0,0
2468,PL-63628,6.803942,1073.288209,44,PVC,Rural,Corrective,2,2.273543,16.354453,457.55801,High,None,1,1
2469,PL-30854,5.913052,625.223525,32,Polyethylene,Suburban,Preventive,39,9.025393,20.645898,97.938208,High,None,0,0
2470,PL-86393,1.613031,554.726891,22,Cast Iron,Suburban,Routine,66,5.976064,9.911015,292.590042,Low,Severe,0,1
2471,PL-34151,6.045041,385.041612,37,Steel,Suburban,Routine,56,8.166432,15.9455,232.182566,Medium,Minor,0,1
2472,PL-24614,3.260199,685.42374,3,PVC,Urban,Preventive,20,9.434249,9.147883,495.356016,Medium,Minor,0,1
2473,PL-36894,1.52099,190.831575,44,Steel,Suburban,Corrective,18,9.479529,28.221755,826.074946,Critical,None,0,1
2474,PL-62183,4.619214,1106.479789,22,Steel,Urban,Routine,21,4.763302,42.488953,541.686906,Medium,None,0,1
2475,PL-61379,4.328665,835.491748,32,Cast Iron,Rural,Corrective,69,3.697878,48.749614,64.723714,Medium,Minor,0,1
2476,PL-79051,0.308841,210.814334,24,Steel,Urban,Preventive,68,4.243413,39.730113,240.844357,Low,Moderate,0,1
2477,PL-80541,2.98264,960.02144,2,PVC,Urban,Preventive,63,5.169723,31.19585,176.101944,Medium,Moderate,1,0
2478,PL-55363,9.98527,394.683726,48,Cast Iron,Urban,Corrective,72,1.153474,38.16383,277.599295,Medium,Severe,0,0
2479,PL-57809,1.898866,764.936393,4,PVC,Rural,Routine,3,3.610817,39.557072,957.993918,Medium,None,0,1
2480,PL-41440,7.259599,941.832155,50,Cast Iron,Urban,Routine,6,6.551386,37.600953,431.874797,Medium,Moderate,1,1
2481,PL-48475,6.990848,164.118203,47,Cast Iron,Urban,Corrective,48,1.617262,17.622247,655.842768,Low,Minor,0,0
2482,PL-19541,8.724927,168.730453,48,Cast Iron,Rural,Corrective,37,6.687088,49.578517,446.011214,Medium,Moderate,1,1
2483,PL-19335,3.919756,552.670197,42,Polyethylene,Suburban,Corrective,29,8.673234,38.368666,433.099968,Low,Moderate,0,1
2484,PL-68035,8.404295,872.503092,16,Steel,Rural,Routine,25,9.901997,23.184395,928.265651,Low,None,0,0
2485,PL-69729,4.298401,145.868491,21,Cast Iron,Suburban,Preventive,25,4.567664,30.960405,525.949419,Critical,Moderate,1,1
2486,PL-45824,2.472855,1137.356015,29,PVC,Suburban,Corrective,1,9.13396,41.922841,691.089471,Low,Severe,0,1
2487,PL-86326,3.508395,773.510451,18,Cast Iron,Urban,Routine,67,5.836695,26.862702,106.178858,Medium,Moderate,0,0
2488,PL-64603,1.853222,308.045747,33,Steel,Rural,Preventive,31,3.756703,30.336036,928.963357,Medium,Severe,0,0
2489,PL-90176,3.756981,506.914003,50,Steel,Rural,Routine,66,3.923782,11.197933,36.824856,Medium,None,0,0
2490,PL-93519,9.609831,301.261651,37,PVC,Urban,Preventive,11,9.77789,48.928675,433.31854,Medium,Moderate,1,1
2491,PL-51565,6.964957,1104.879773,4,Polyethylene,Urban,Routine,7,5.558699,33.239635,692.484252,High,Moderate,1,0
2492,PL-54126,1.020866,818.13942,50,PVC,Urban,Routine,27,9.303917,27.487423,43.156063,Medium,Moderate,0,1
2493,PL-53635,8.304175,728.755976,20,Steel,Rural,Corrective,29,9.658359,16.08321,160.708409,Critical,None,1,1
2494,PL-12146,9.419827,451.026215,44,Cast Iron,Suburban,Corrective,12,4.974353,27.420666,961.644248,Critical,Moderate,0,1
2495,PL-69558,2.082381,1195.694725,14,PVC,Urban,Preventive,54,2.768181,49.601646,116.429599,Low,Minor,1,1
2496,PL-46846,2.055508,1189.476148,38,Polyethylene,Suburban,Preventive,25,3.504743,43.117176,192.599894,Low,None,0,0
2497,PL-91553,2.685623,188.804432,17,Cast Iron,Urban,Corrective,17,3.594559,41.43583,839.922096,High,Severe,0,1
2498,PL-27223,8.042476,463.286235,28,PVC,Suburban,Preventive,34,6.916015,21.421545,412.756449,Critical,Minor,0,0
2499,PL-92027,9.657214,548.607031,18,Cast Iron,Urban,Preventive,43,2.630739,12.086762,939.999948,Critical,None,1,0
2500,PL-34790,9.036306,790.769407,37,PVC,Suburban,Preventive,68,4.205795,21.012272,773.063097,Low,None,1,1
2501,PL-56179,7.100662,586.206961,13,Steel,Rural,Preventive,59,8.864506,37.395823,105.327198,Medium,Moderate,1,0
2502,PL-72795,3.478031,774.542777,27,Steel,Rural,Corrective,24,9.505448,12.156635,746.586935,Low,Minor,1,1
2503,PL-77206,8.080865,420.062083,15,Polyethylene,Suburban,Corrective,47,1.250666,10.505937,651.699477,Low,None,1,1
2504,PL-41959,9.231361,455.569945,42,Cast Iron,Urban,Routine,72,3.056111,12.039474,120.838026,Medium,None,1,0
2505,PL-35097,9.75803,469.825497,44,Polyethylene,Suburban,Preventive,30,4.545935,5.868262,119.775339,Medium,Severe,0,1
2506,PL-37852,1.58384,637.758805,44,Cast Iron,Urban,Routine,17,7.445348,15.678026,229.19813,Critical,Severe,0,1
2507,PL-36395,4.074652,494.374205,46,PVC,Urban,Routine,19,3.250803,20.045988,721.902992,Critical,Minor,0,1
2508,PL-88108,9.884949,552.955081,19,Cast Iron,Urban,Preventive,62,1.4784,10.738468,725.093263,Critical,Severe,1,1
2509,PL-67655,3.638462,806.882334,35,Cast Iron,Urban,Routine,58,7.299411,27.582978,646.331262,Medium,Minor,1,1
2510,PL-63509,6.01414,1165.86548,28,Polyethylene,Urban,Preventive,52,5.361048,49.489505,229.400262,Medium,Severe,1,1
2511,PL-39347,3.878429,1174.978913,46,Steel,Suburban,Corrective,19,3.736491,37.078511,364.648226,High,Minor,1,1
2512,PL-22918,7.288352,448.04128,48,Cast Iron,Suburban,Routine,14,2.203453,23.732531,426.075244,Medium,Moderate,1,1
2513,PL-84854,7.788621,1159.859656,35,PVC,Urban,Corrective,34,6.427893,10.726553,634.325963,High,Minor,1,0
2514,PL-47451,4.861783,965.900225,17,Cast Iron,Urban,Corrective,35,2.565638,7.363631,751.51264,Medium,None,1,1
2515,PL-93489,1.987277,1019.448807,48,PVC,Suburban,Corrective,41,2.588144,27.318732,145.220493,High,Severe,0,1
2516,PL-40509,4.065125,919.289687,3,Cast Iron,Urban,Routine,66,6.460835,14.993862,810.799742,High,Moderate,1,1
2517,PL-98368,9.906815,657.251374,2,PVC,Urban,Corrective,53,1.770247,11.616799,95.944924,Critical,Minor,1,1
2518,PL-42272,0.543927,591.232051,6,Steel,Rural,Routine,28,8.102349,41.724394,848.262131,Low,Moderate,1,0
2519,PL-82569,2.207231,174.972221,11,Steel,Urban,Preventive,35,8.714233,23.724225,789.723249,Low,Minor,0,0
2520,PL-39499,2.017597,778.298213,50,Polyethylene,Suburban,Routine,39,2.099666,24.30758,191.097881,Low,None,0,1
2521,PL-77458,5.611582,344.750879,45,PVC,Rural,Preventive,47,3.011911,45.481877,545.827844,Medium,Severe,0,0
2522,PL-14271,5.717238,1119.564373,18,PVC,Suburban,Routine,50,5.327899,47.208432,423.638571,High,Severe,0,0
2523,PL-26113,6.38207,671.974994,38,Cast Iron,Urban,Routine,1,1.490752,39.067618,294.207824,Critical,Minor,1,0
2524,PL-48743,3.052118,246.293651,23,Cast Iron,Suburban,Routine,64,1.859013,21.110868,138.507836,High,Minor,0,1
2525,PL-41617,9.087627,560.685377,38,PVC,Rural,Routine,67,3.486752,49.188831,390.903554,Critical,Moderate,1,0
2526,PL-59338,2.884564,921.966562,41,PVC,Suburban,Preventive,67,5.33109,40.737274,908.703957,Low,Severe,0,1
2527,PL-77987,8.250435,117.174088,23,Polyethylene,Rural,Preventive,35,2.734091,9.353775,440.677191,Critical,Moderate,0,1
2528,PL-99796,9.633956,216.681144,7,PVC,Rural,Corrective,63,6.727351,20.805502,369.066407,Critical,Minor,1,0
2529,PL-10047,0.46172,160.171473,23,Cast Iron,Urban,Corrective,10,2.27528,22.127748,941.505366,Medium,Severe,0,1
2530,PL-79714,2.668328,516.295189,23,Steel,Suburban,Preventive,55,2.646264,32.131773,468.454437,High,None,0,0
2531,PL-41996,3.476809,117.703729,9,Cast Iron,Suburban,Preventive,69,2.742759,11.461339,747.496974,Critical,Moderate,1,1
2532,PL-11273,1.197423,794.115844,5,Polyethylene,Rural,Preventive,8,7.031929,41.387072,661.824219,Medium,Severe,1,0
2533,PL-99976,5.51093,1119.313386,32,Steel,Suburban,Routine,8,4.264918,32.059952,657.192448,High,Minor,0,1
2534,PL-45743,2.952053,1121.913233,20,Polyethylene,Rural,Corrective,36,6.154246,9.701416,710.536825,Medium,None,1,1
2535,PL-45699,7.259425,843.602529,29,Steel,Urban,Corrective,18,8.530642,8.913896,785.481833,High,Minor,0,1
2536,PL-78508,8.020729,612.047225,19,Cast Iron,Rural,Corrective,27,6.171721,42.138599,963.247161,Medium,Moderate,1,1
2537,PL-70370,9.793318,496.91782,43,PVC,Rural,Corrective,63,7.784623,14.363071,94.519713,Critical,None,1,1
2538,PL-73073,8.564867,237.21623,38,Polyethylene,Suburban,Preventive,25,9.398086,37.916644,842.684274,Low,Minor,1,1
2539,PL-39844,3.106256,443.416974,7,Cast Iron,Urban,Routine,7,4.312237,25.098956,711.174499,High,Severe,0,1
2540,PL-65108,4.754338,949.355153,7,PVC,Urban,Corrective,34,6.071391,18.069912,77.368087,Medium,None,1,1
2541,PL-26380,7.864339,792.112966,28,PVC,Suburban,Preventive,21,1.794719,41.499496,847.550866,Critical,None,0,0
2542,PL-27850,0.604743,165.278957,12,Steel,Rural,Preventive,12,5.701562,46.710304,113.096616,Low,None,1,0
2543,PL-40712,7.360304,369.910774,36,Cast Iron,Suburban,Routine,17,9.993832,12.626383,966.88378,Medium,Minor,1,1
2544,PL-69344,2.075522,443.276331,9,PVC,Rural,Preventive,42,9.654838,39.211984,164.855975,High,Severe,0,0
2545,PL-27325,0.702948,587.114506,23,Polyethylene,Suburban,Preventive,37,9.479289,25.642049,91.026033,Critical,Severe,1,0
2546,PL-50064,7.783483,225.107201,3,Steel,Suburban,Routine,40,7.668642,10.584357,338.460634,Medium,Minor,0,0
2547,PL-94777,9.800269,354.994041,4,Cast Iron,Rural,Routine,63,5.128689,36.728671,591.024822,Low,None,0,0
2548,PL-43742,4.952644,492.896846,30,Steel,Rural,Routine,27,2.732494,30.15125,788.23295,High,Severe,1,0
2549,PL-69611,1.474513,467.323973,29,Polyethylene,Urban,Corrective,58,4.534091,49.140158,609.384161,Low,None,0,0
2550,PL-41925,4.546741,1116.884769,35,PVC,Rural,Corrective,33,6.472541,48.395896,742.132656,Medium,None,0,1
2551,PL-13561,2.173148,225.352641,11,Polyethylene,Suburban,Routine,41,7.808195,38.367475,218.461483,Low,Minor,1,1
2552,PL-73346,1.449452,381.920541,5,Steel,Suburban,Routine,18,9.838815,48.993954,892.963907,Critical,Moderate,0,0
2553,PL-42244,2.193358,590.020409,26,Steel,Urban,Corrective,56,3.691889,20.590274,468.699299,Critical,Minor,1,1
2554,PL-93438,5.492549,311.831521,24,PVC,Suburban,Preventive,61,5.103319,36.1623,815.123647,Medium,Minor,0,1
2555,PL-88116,6.208957,1010.811017,1,Steel,Rural,Corrective,6,7.428675,44.564056,218.838383,Low,Minor,1,1
2556,PL-86609,7.563063,353.099782,41,Steel,Rural,Corrective,12,2.09981,21.554243,535.217956,Medium,Severe,1,1
2557,PL-65199,7.342935,920.276831,46,Polyethylene,Rural,Routine,14,5.530453,25.330202,49.136259,Critical,Moderate,0,0
2558,PL-47891,7.046498,656.367281,50,Steel,Rural,Corrective,62,8.078328,20.639637,43.430106,Medium,Moderate,1,1
2559,PL-53512,9.929512,576.696337,49,Steel,Rural,Preventive,27,8.676755,14.874612,937.816177,Low,Severe,1,0
2560,PL-90921,7.204779,1160.572179,12,Steel,Urban,Preventive,12,5.816253,31.887717,829.042261,Low,None,1,1
2561,PL-46357,7.504828,403.682444,2,Steel,Suburban,Preventive,69,7.685942,9.904285,123.188599,Critical,Moderate,0,0
2562,PL-31096,2.472123,1087.103584,32,PVC,Urban,Corrective,72,6.244861,23.981107,710.714216,Critical,Minor,0,0
2563,PL-92102,9.05158,953.302725,14,Steel,Urban,Preventive,62,6.026968,48.014103,139.822185,Low,Severe,0,0
2564,PL-35841,0.414459,713.131869,7,Steel,Suburban,Preventive,72,4.57161,32.157427,289.735592,Critical,Severe,0,0
2565,PL-24424,0.181789,901.939496,22,Steel,Suburban,Corrective,62,7.573964,19.777749,456.337437,Low,None,0,1
